2021-05-18 12:29:28,482 INFO  Logger.cs: 70 - 
2021-05-27 13:39:06,145 INFO  ExportHelperExtension.cs: 1142 - Found 25 in teststand_ilm5008_009-1
2021-05-27 13:39:06,146 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in teststand_ilm5008_009-1
2021-05-27 13:39:06,447 INFO  SwAddin.cs: 316 - Loading config tree
2021-05-27 13:39:06,454 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2021-05-27 13:39:06,471 INFO  SwAddin.cs: 321 - Showing property manager
2021-05-27 13:39:17,419 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-27 13:39:36,094 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-27 13:40:04,231 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-27 13:40:11,266 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-27 13:40:23,380 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-27 13:41:35,292 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2021-05-27 13:41:38,184 INFO  ExportHelperExtension.cs: 338 - Creating joint Link_1
2021-05-27 13:41:38,312 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child Link_1 failed
2021-05-27 13:41:38,493 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Einfachpendel_1
2021-05-27 13:41:38,497 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Einfachpendel_1
2021-05-27 13:41:38,498 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in Einfachpendel_1
2021-05-27 13:41:38,499 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-05-27 13:41:38,500 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2021-05-27 13:41:38,500 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Adapter_ 1-1
2021-05-27 13:41:38,501 INFO  ExportHelperExtension.cs: 1142 - Found 26 in Adapter_ 1-1
2021-05-27 13:41:38,502 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Adapter_ 1-1
2021-05-27 13:41:38,503 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Hebelarm_7-1
2021-05-27 13:41:38,504 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Hebelarm_7-1
2021-05-27 13:41:38,505 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Hebelarm_7-1
2021-05-27 13:41:38,505 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from T-Motor-AK80-6_Dummy-1
2021-05-27 13:41:38,506 INFO  ExportHelperExtension.cs: 1142 - Found 25 in T-Motor-AK80-6_Dummy-1
2021-05-27 13:41:38,506 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in T-Motor-AK80-6_Dummy-1
2021-05-27 13:41:38,507 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from teststand_ilm5008_009-1
2021-05-27 13:41:38,508 INFO  ExportHelperExtension.cs: 1142 - Found 25 in teststand_ilm5008_009-1
2021-05-27 13:41:38,508 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in teststand_ilm5008_009-1
2021-05-27 13:41:38,509 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Einfachpendel_1
2021-05-27 13:41:38,510 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Einfachpendel_1
2021-05-27 13:41:38,511 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in Einfachpendel_1
2021-05-27 13:41:38,512 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-05-27 13:41:38,513 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2021-05-27 13:41:38,514 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Adapter_ 1-1
2021-05-27 13:41:38,514 INFO  ExportHelperExtension.cs: 1142 - Found 26 in Adapter_ 1-1
2021-05-27 13:41:38,515 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Adapter_ 1-1
2021-05-27 13:41:38,516 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Hebelarm_7-1
2021-05-27 13:41:38,516 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Hebelarm_7-1
2021-05-27 13:41:38,517 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Hebelarm_7-1
2021-05-27 13:41:38,518 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from T-Motor-AK80-6_Dummy-1
2021-05-27 13:41:38,519 INFO  ExportHelperExtension.cs: 1142 - Found 25 in T-Motor-AK80-6_Dummy-1
2021-05-27 13:41:38,519 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in T-Motor-AK80-6_Dummy-1
2021-05-27 13:41:38,520 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from teststand_ilm5008_009-1
2021-05-27 13:41:38,521 INFO  ExportHelperExtension.cs: 1142 - Found 25 in teststand_ilm5008_009-1
2021-05-27 13:41:38,521 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in teststand_ilm5008_009-1
2021-05-27 13:41:38,585 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-27 13:42:30,898 INFO  SwAddin.cs: 271 - Assembly export called for file Einfachpendel_1
2021-05-27 13:42:30,899 INFO  SwAddin.cs: 276 - Save is required
2021-05-27 13:42:30,900 INFO  SwAddin.cs: 290 - Saving assembly
2021-05-27 13:42:31,534 INFO  SwAddin.cs: 293 - Opening property manager
2021-05-27 13:42:31,535 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Einfachpendel_1
2021-05-27 13:42:31,536 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Einfachpendel_1
2021-05-27 13:42:31,537 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in Einfachpendel_1
2021-05-27 13:42:31,539 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-05-27 13:42:31,540 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2021-05-27 13:42:31,545 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Adapter_ 1-1
2021-05-27 13:42:31,546 INFO  ExportHelperExtension.cs: 1142 - Found 26 in Adapter_ 1-1
2021-05-27 13:42:31,547 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Adapter_ 1-1
2021-05-27 13:42:31,548 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Hebelarm_7-1
2021-05-27 13:42:31,549 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Hebelarm_7-1
2021-05-27 13:42:31,550 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Hebelarm_7-1
2021-05-27 13:42:31,551 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from T-Motor-AK80-6_Dummy-1
2021-05-27 13:42:31,552 INFO  ExportHelperExtension.cs: 1142 - Found 25 in T-Motor-AK80-6_Dummy-1
2021-05-27 13:42:31,556 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in T-Motor-AK80-6_Dummy-1
2021-05-27 13:42:31,557 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from teststand_ilm5008_009-1
2021-05-27 13:42:31,558 INFO  ExportHelperExtension.cs: 1142 - Found 25 in teststand_ilm5008_009-1
2021-05-27 13:42:31,559 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in teststand_ilm5008_009-1
2021-05-27 13:42:31,560 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Einfachpendel_1
2021-05-27 13:42:31,561 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Einfachpendel_1
2021-05-27 13:42:31,562 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in Einfachpendel_1
2021-05-27 13:42:31,565 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-05-27 13:42:31,566 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2021-05-27 13:42:31,567 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Adapter_ 1-1
2021-05-27 13:42:31,626 INFO  ExportHelperExtension.cs: 1142 - Found 26 in Adapter_ 1-1
2021-05-27 13:42:31,630 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Adapter_ 1-1
2021-05-27 13:42:31,645 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Hebelarm_7-1
2021-05-27 13:42:31,660 INFO  ExportHelperExtension.cs: 1142 - Found 27 in Hebelarm_7-1
2021-05-27 13:42:32,067 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Hebelarm_7-1
2021-05-27 13:42:32,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from T-Motor-AK80-6_Dummy-1
2021-05-27 13:42:32,069 INFO  ExportHelperExtension.cs: 1142 - Found 25 in T-Motor-AK80-6_Dummy-1
2021-05-27 13:42:32,070 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in T-Motor-AK80-6_Dummy-1
2021-05-27 13:42:32,071 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from teststand_ilm5008_009-1
2021-05-27 13:42:32,071 INFO  ExportHelperExtension.cs: 1142 - Found 25 in teststand_ilm5008_009-1
2021-05-27 13:42:32,072 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in teststand_ilm5008_009-1
2021-05-27 13:42:32,266 INFO  SwAddin.cs: 316 - Loading config tree
2021-05-27 13:42:32,269 INFO  Serialization.cs: 275 - URDF Configuration found
